baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy,reuse_group_size,shared_prefix_tokens,private_suffix_tokens,decode_tokens,num_agents_per_job,cross_job_prefix_hit_rate_observed
pat_like_with_affinity_placement,16.0,30,2.8806443014214502,1517661.688915288,8757.35319378934,8757.353193789342,8757.353193789342,22.114308671444974,22.114308671445087,22.114308671445087,0.17873187497360732,0.17873187497360732,0.17873187497360732,69836.17783295998,0.0,0.0,0.0,0.0,0.0,1932735283200.0,104754252349440.0,1.5,1044480.0,14745600.0,0.41674604544,20.950850469888,0.103079215104,2.989297238016,0.8153324322816,65970697666560.0,65970697666560.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,29.18112024664879,0.0,cohort_stage,latency_p50_ms,65970697666560.0,120.0,3.75,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,185893.65043199947,0.0,2061584302080.0,3736621547520.0,31.452997587621212,94.97474320232868,0.03458838909864426,11.6278026252985,83.9575044810772,266.14019833505154,8.871339944501718,0.0010130161189334257,0.0,0.0,0.0,0.0,0.0,,1,32768,128,32,16,0.0
waferagent_adaptive,16.0,30,0.66177837692319,348656.6143252288,43675.413214265376,43675.413214265376,43675.41321426538,406.618558274748,945.2742937845638,1005.3075900825226,0.18325499981045823,0.18325499981045823,0.18325499981045823,350148.5319148237,0.0,0.0,0.0,0.0,0.0,1932735283200.0,523771261747200.0,1.875,1044480.0,14745600.0,0.41674604544,104.75425234944,0.103079215104,2.989297238016,3.6087791615999993,65970697666560.0,65970697666560.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1319413.9533312,0.0,cohort_stage,latency_p50_ms,65970697666560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185893.65043199947,0.0,2061584302080.0,3736621547520.0,32.17221237719059,95.0638959184289,0.040708109736442566,0.7032463327050209,86.6890037432313,265.35362377762794,8.845120792587599,0.00020251945297448454,1.0,0.0,0.0,0.0,1.0,per_prefix_mixed,1,32768,128,32,16,0.0
waferagent_latency_safe,16.0,30,0.2566912036510528,135237.24726114987,70733.99504068661,107430.36205541482,114451.30706846861,22.114308671444974,22.114308671445087,22.114308671445087,0.18080662493928523,0.1812146874178353,0.1812146874178353,170012.4645815743,153858.37426010228,0.0,0.0,0.0,0.0,2508260900864.0,24231131742208.0,1.1490229095582045,1044480.0,14745600.0,0.41674604544,4.846226348441601,1.4702532047598,3.852585664512,0.35286037543844667,45760299558364.0,65970697666560.0,0.3063541666687646,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,40.030815333127975,0.0,cohort_stage,latency_p50_ms,45760299558364.0,173.0,2.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,185893.65043199947,27343479793116.0,2061584302080.0,4815732080640.0,31.94238431751728,96.79680597037077,0.034866854548454285,14.781225472688675,84.75418202579021,272.29764126241207,9.076588042080402,0.00013392776130847833,0.0,0.0,0.0,0.0,0.0,,1,32768,128,32,16,0.0
waferagent_no_affinity_placement,16.0,30,0.022256561486805816,11725.82490620067,760269.643177004,1232922.4023249208,1341510.7413437862,2687.706057568998,37369.764970473145,43330.2896281445,0.18325499981072457,0.18325499981072468,0.18325499981072468,10665989.467087358,10304309.316159783,0.0,0.0,0.0,0.0,3994319585280.0,523771261747200.0,1.875,1044480.0,14745600.0,0.41674604544,104.75425234944,0.103079215104,6.081673691136,3.711858376704,65970697666560.0,65970697666560.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1319413.9533312,0.0,cohort_stage,latency_p50_ms,65970697666560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185893.65043199947,0.0,2061584302080.0,7602092113920.0,31.983669847249985,94.14972830563784,0.06157625466585159,20.901099778711796,107.79903549700975,284.8060932010412,9.493536440034708,1.2307833183674925e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,32,16,0.0
waferagent_no_decode_cohort,16.0,30,0.1665797978181313,87762.23332088684,120212.02189060656,170652.28525253496,177673.2302655888,22.12116367125543,22.121163671255545,22.121163671255545,0.18325499981047116,0.18325499981050086,0.18325499981052928,376843.0861152539,356474.2009139739,0.0,0.0,0.0,0.0,3994319585280.0,30553323601920.0,1.4285714285714286,1044480.0,14745600.0,0.41674604544,6.110664720383999,0.103079215104,6.081673691136,0.42373878906879997,65970697666560.0,65970697666560.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1319413.9533312,0.0,cohort_stage,latency_p50_ms,65970697666560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185893.65043199947,0.0,2061584302080.0,7602092113920.0,99.70279783010483,94.99635454267263,0.042621977627277374,0.6301663815975189,71.13009225577116,314.59077820181847,10.48635927339395,9.488378062514262e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,32,16,0.0
waferagent_no_kv_sharing,16.0,30,0.17146772565723697,90337.42832706399,134319.64868068657,165518.45715653495,172539.40216958878,66.61388196865664,66.61388196865664,66.61388196865664,0.18325499981047177,0.18325499981047244,0.18325499981047244,356884.10600942443,337114.16741934436,0.0,0.0,0.0,0.0,0.0,29654903685120.0,1.4285714285714286,15790080.0,0.0,6.21495189504,5.930980737024,0.103481868288,1.4495514623999999,0.4566321987584,65970697666560.0,65970697666560.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,1319413.9533312,0.0,cohort_stage,latency_p50_ms,65970697666560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069637365760.0,1811939328000.0,31.360426917672157,94.7455121204257,0.03493949770927429,0.5859304219484329,66.313736140728,241.06096476316452,8.035365492105484,6.870843299812873e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,32,16,0.0
waferagent_no_shared_kv_placement,16.0,30,0.2566912036510528,135237.24726114987,70733.99504068661,107430.36205541482,114451.30706846861,22.114308671444974,22.114308671445087,22.114308671445087,0.18080662493928523,0.1812146874178353,0.1812146874178353,170012.4645815743,153858.37426010228,0.0,0.0,0.0,0.0,1932735283200.0,24231131742208.0,1.1490229095582045,1044480.0,14745600.0,0.41674604544,4.846226348441601,1.4702532047598,2.989297238016,0.32408409455524667,45760299558364.0,65970697666560.0,0.3063541666687646,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,40.030815333127975,0.0,cohort_stage,latency_p50_ms,45760299558364.0,173.0,2.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,185893.65043199947,27343479793116.0,2061584302080.0,3736621547520.0,32.33673982322216,95.57169210165739,0.03607012331485748,15.016671270132065,84.1139666736126,271.6808496043086,9.05602832014362,0.00013362439648467533,0.0,0.0,0.0,0.0,0.0,,1,32768,128,32,16,0.0
apc_like,2.0,30,0.5222878351486727,34897.183993293715,44183.72272656648,44183.72272656648,44183.722726566484,66.42461247623942,66.42461247623942,66.42461247623942,0.039566471201228026,0.039566471201228026,0.039566471201228026,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.177252925932407,14.122523367404938,0.032553449273109436,0.08002389222383499,8.886080235242844,67.82967504113913,2.260989168037971,5.1172446061872895e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
apc_like_with_affinity_placement,2.0,30,0.5222878351486727,34897.183993293715,44183.72272656648,44183.72272656648,44183.722726566484,66.42461247623942,66.42461247623942,66.42461247623942,0.039566471201228026,0.039566471201228026,0.039566471201228026,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.3172120824456215,14.764148741960526,0.031217001378536224,0.08167233318090439,8.899232372641563,68.98911204189062,2.2996370680630207,5.204715506419541e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
pat_like_traffic_only,2.0,30,0.5222860165911197,34897.062484552254,44183.92272656648,44183.92272656648,44183.92272656648,66.62461247623924,66.62461247624015,66.62461247624015,0.039566471201228026,0.039566471201228026,0.039566471201228026,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.298745818436146,14.56406433135271,0.0324668362736702,0.7515512406826019,9.980261325836182,69.04758140444756,2.3015860468149185,5.20910300576604e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
pat_like_with_affinity_placement,2.0,30,0.5222860165911197,34897.062484552254,44183.92272656648,44183.92272656648,44183.92272656648,66.62461247623924,66.62461247624015,66.62461247624015,0.039566471201228026,0.039566471201228026,0.039566471201228026,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.347415804862976,15.158310532569885,0.033603981137275696,0.7533608004450798,10.001623071730137,70.0503084808588,2.3350102826952934,5.284750965063864e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_adaptive,2.0,30,2.248452156912936,150232.57931629472,86.64307926006768,86.64307926006768,86.64307926006768,21.977475142646654,21.977475142646654,21.977475142646654,0.0395664712012298,0.0395664712012298,0.0395664712012298,0.0,0.0,0.0,0.0,0.0,0.0,386547056640.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.670014898176,0.0361515450368,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.414870567619801,15.187612734735012,0.032514333724975586,0.44915638864040375,9.713098406791687,70.50053775310516,2.3500179251035056,0.027122973296571096,0.0,0.0,1.0,0.0,1.0,per_prefix_mixed,1,32768,128,512,2,0.0
waferagent_latency_safe,2.0,30,2.248452156912936,150232.57931629472,86.64307926006768,86.64307926006768,86.64307926006768,21.977475142646654,21.977475142646654,21.977475142646654,0.0395664712012298,0.0395664712012298,0.0395664712012298,0.0,0.0,0.0,0.0,0.0,0.0,386547056640.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.670014898176,0.0361515450368,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.5391862988471985,14.897855930030346,0.0367090106010437,0.44902972877025604,9.229245595633984,69.55938413739204,2.3186461379130683,0.026760892591933722,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_no_affinity_placement,2.0,30,0.022653682591516646,1513.6284560347763,680306.5236893882,1184983.6729002062,1298545.7363205436,66.42461247623942,66.42461247623942,66.42461247623942,0.039566471201227665,0.03956647120131329,0.03956647120131329,679252.5921392398,635111.0653545999,0.0,0.0,0.0,0.0,386547056640.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.670014898176,0.4775668088832,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.295473150908947,14.707406982779503,0.03269501030445099,0.493563711643219,9.664802812039852,69.78025659918785,2.3260085533062616,3.424151920665607e-06,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_no_decode_cohort,2.0,30,2.248452156912936,150232.57931629472,86.64307926006768,86.64307926006768,86.64307926006768,21.977475142646654,21.977475142646654,21.977475142646654,0.0395664712012298,0.0395664712012298,0.0395664712012298,0.0,0.0,0.0,0.0,0.0,0.0,386547056640.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.670014898176,0.0361515450368,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.4258182644844055,15.06935153156519,0.03225356340408325,0.07930677384138107,8.785577490925789,69.07486449927092,2.3024954833090305,0.026574488152687512,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_no_kv_sharing,2.0,30,2.248444475730721,150232.06609042385,86.68866022387556,86.68866022387556,86.68866022387556,66.4701934400473,66.47019344004775,66.47019344004775,0.0395664712012298,0.0395664712012298,0.0395664712012298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1973760.0,0.0,0.78819360768,0.0,0.012935233536,0.18119393279999998,0.032744092467199996,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258704670720.0,226492416000.0,5.302434787154198,82.5404655188322,0.032160431146621704,0.07610488682985306,8.541393093764782,136.66928466409445,4.555642822136481,0.05255177332734667,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_no_shared_kv_placement,2.0,30,2.248452156912936,150232.57931629472,86.64307926006768,86.64307926006768,86.64307926006768,21.977475142646654,21.977475142646654,21.977475142646654,0.0395664712012298,0.0395664712012298,0.0395664712012298,0.0,0.0,0.0,0.0,0.0,0.0,128849018880.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.283467841536,0.0232666431488,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.32595906406641,14.848422259092331,0.03167241811752319,0.45051705092191696,9.07202810049057,68.81442200392485,2.293814066797495,0.02647429069219009,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
apc_like,16.0,30,0.6544401775186873,43727.074901088614,44183.72272656648,44183.72272656648,44183.72272656648,66.42461247623902,66.42461247623908,66.42461247623908,0.039566471201227804,0.039566471201227804,0.039566471201227804,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.188921466469765,14.168785884976387,0.03136787563562393,0.07635913789272308,8.906680159270763,66.83430727571249,2.22781024252375,5.0421515097554864e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
apc_like_with_affinity_placement,16.0,30,0.6544401775186873,43727.074901088614,44183.72272656648,44183.72272656648,44183.72272656648,66.42461247623902,66.42461247623908,66.42461247623908,0.039566471201227804,0.039566471201227804,0.039566471201227804,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.29096182435751,15.110362321138382,0.03148987889289856,0.07805414497852325,8.87523777782917,68.42343602329493,2.2807812007764974,5.162039457135027e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
pat_like_traffic_only,16.0,30,0.6544373222515051,43726.88412355656,44183.922726566474,44183.92272656648,44183.92272656648,66.62461247623901,66.62461247623912,66.62461247623912,0.039566471201227804,0.039566471201227804,0.039566471201227804,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.2888644859194756,14.543598517775536,0.033054500818252563,0.7882239297032356,10.09688526391983,69.18840296566486,2.3062800988554955,5.219726897333175e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
pat_like_with_affinity_placement,16.0,30,0.6544373222515051,43726.88412355656,44183.922726566474,44183.92272656648,44183.92272656648,66.62461247623901,66.62461247623912,66.62461247623912,0.039566471201227804,0.039566471201227804,0.039566471201227804,44141.52678464001,0.0,0.0,0.0,0.0,0.0,128849018880.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.283467841536,0.46468190699520007,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,354334801920.0,5.335889756679535,15.062560327351093,0.03209896385669708,0.7759071886539459,9.994261898100376,69.8763420805335,2.32921140268445,5.2716265531669624e-05,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_adaptive,16.0,30,17.205517664533623,1149603.8682734787,86.64307926006722,86.64307926006722,86.64307926006722,21.9774751426462,21.9774751426462,21.9774751426462,0.03956647120122936,0.03956647120122936,0.03956647120122936,0.0,0.0,0.0,0.0,0.0,0.0,386547056640.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.670014898176,0.0361515450368,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.33454492688179,14.789578504860401,0.03294460475444794,0.4610363394021988,9.755042381584644,70.27281448245049,2.342427149415016,0.027035363579172945,0.0,0.0,1.0,0.0,1.0,per_prefix_mixed,1,32768,128,512,2,0.0
waferagent_latency_safe,16.0,30,17.205517664533623,1149603.8682734787,86.64307926006722,86.64307926006722,86.64307926006722,21.9774751426462,21.9774751426462,21.9774751426462,0.03956647120122936,0.03956647120122936,0.03956647120122936,0.0,0.0,0.0,0.0,0.0,0.0,386547056640.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.670014898176,0.0361515450368,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.368133075535297,15.01538511365652,0.03141351044178009,0.4566879943013191,9.220154955983162,69.50055342167616,2.316685114055872,0.02673825923363281,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_no_affinity_placement,16.0,30,0.022654057874425555,1513.653530937618,685766.2234646679,1195252.5900230764,1309888.2356047062,66.42461247623902,66.42461247623908,66.42461247623908,0.03956647120122776,0.03956647120131307,0.03956647120131307,685332.4802297469,641190.9534451071,0.0,0.0,0.0,0.0,386547056640.0,66212289576960.0,1.0,990720.0,983040.0,0.40164655103999997,13.242457915392,0.012884901888,0.670014898176,0.4775668088832,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.368989892303944,14.662225730717182,0.03212690353393555,0.507681630551815,9.648307226598263,69.523511454463,2.3174503818154335,3.3812897709616497e-06,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
waferagent_no_decode_cohort,16.0,30,17.205517664533623,1149603.8682734787,86.64307926006722,86.64307926006722,86.64307926006722,21.9774751426462,21.9774751426462,21.9774751426462,0.03956647120122936,0.03956647120122936,0.03956647120122936,0.0,0.0,0.0,0.0,0.0,0.0,386547056640.0,0.0,1.0,990720.0,983040.0,0.40164655103999997,0.0,0.012884901888,0.670014898176,0.0361515450368,131941395333120.0,131941395333120.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,2638827.9066624,0.0,cohort_stage,latency_p50_ms,131941395333120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12392.9100288,0.0,257698037760.0,837518622720.0,5.345134995877743,15.144024044275284,0.031480565667152405,0.07641874253749847,8.772815577685833,68.97267326712608,2.299089108904203,0.026535173132562314,0.0,0.0,0.0,0.0,0.0,,1,32768,128,512,2,0.0
