mode,old_mode_alias,shared_prefix_tokens,shared_kv_bytes,num_agents,decode_tokens_per_agent,ring_shards,reduction_topology,sram_total_bytes,sram_peak_region_bytes,local_sram_read_bytes,private_kv_write_bytes,payload_bytes,total_wire_bytes,max_directed_link_load_bytes,mean_active_link_load_bytes,network_latency_s,compute_latency_s,sram_latency_s,serialized_latency_s,throughput_bound_latency_s,critical_path_latency_s,estimated_attention_stage_latency_s,attention_stage_latency_s,estimated_end_to_end_proxy_latency_s,metric_warning,estimated_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,setup_replication_payload_gib,setup_replication_wire_tib,steady_state_local_decode_read_gib,central_sram_read_bytes,central_query_payload_bytes,central_result_payload_bytes,central_compute_proxy_bytes,central_router_in_bytes,central_router_out_bytes,central_max_link_load_bytes,central_hotspot_ratio,central_compute_bytes_or_ops,central_region_queue_time_s,attention_stage_proxy_latency_s,query_bytes_sent,partial_bytes_returned,query_scatter_latency_s,local_shard_compute_latency_s,reduction_latency_s,local_suffix_latency_s,merge_latency_s,central_query_mesh_latency_s,central_sram_read_latency_s,central_compute_latency_s,central_return_mesh_latency_s,central_queue_latency_s,reduction_bytes,reduction_wire_bytes,reduction_byte_hops,query_scatter_byte_hops,partial_reduce_byte_hops,result_return_byte_hops,reduction_hops,reduction_edges,num_reduction_steps,setup_cycles,steady_state_cycles,max_reduction_link_load_bytes,query_tile_bytes,partial_state_bytes,online_state_bytes,state_vector_dim,state_dtype_bytes,scalar_state_bytes,query_dtype_bytes,packet_bytes,packet_model,actual_query_tile_sizes,requested_query_tile_size,logical_decode_queries,query_tiles,query_tile_payload_bytes_per_step,partial_state_payload_bytes_per_step,shard_group_size,placement_unit,regions_per_shard,shard_bytes,shard_region_bytes,shard_bytes_per_region,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,valid_capacity,capacity_valid,capacity_violation_reason,vc_model,agents,decode_tokens,link_bandwidth_gbps,region_sram_bandwidth_tibps,region_capacity_gib
KVRing-v2-ring,,65536,8589934592,16,64,8,selected_ring_reduce,8724152320.0,1082130432.0,1099511627776,134217728,220463104.0,1877082112.0,46399488.0,15016656.896,0.000464276,0.004294968,0.00625,0.006727843,0.00625155,4.9121e-05,0.00625155,0.00625155,0.00625155,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.00625155,0.000464276,0.006263567,8.125,1.0078125,1028.0625,0.205322265625,0.0017071962356567383,0.043212890625,3.0898680259758398,"(0,0)->(1,0)",1.0,,,,,,,,,,,,,,0.00625155,67108864.0,,0.000293742,0.00625,0.000170534,1.2017e-05,1.55e-06,,,,,,153354240.0,962723840.0,962723840.0,914358272.0,962723840.0,0.0,7232,57,8,140,170394,17039360.0,65536,133120,133120,4096,4,2048,2,198656,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[8, 8]",8,1024,128,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",8,128,selected_ring,serpentine,8,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,64,,,
KVRing-v2-tree,,65536,8589934592,16,64,8,binary_tree_reduce,8724152320.0,1082130432.0,1099511627776,134217728,203423744.0,1740767232.0,55312384.0,13926137.856,0.000805003,0.004294968,0.00625,0.00706857,0.00625155,4.9061e-05,0.00625155,0.00625155,0.00625155,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.00625155,0.000805003,0.006263567,8.125,1.0078125,1028.0625,0.189453125,0.0015832185745239258,0.051513671875,3.9718394699194337,"(0,1)->(0,0)",1.0,,,,,,,,,,,,,,0.00625155,67108864.0,,0.000293742,0.00625,0.000511261,1.2017e-05,1.55e-06,,,,,,136314880.0,826408960.0,826408960.0,914358272.0,826408960.0,0.0,6208,41,3,80,511181,51118080.0,65536,133120,133120,4096,4,2048,2,198656,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[8, 8]",8,1024,128,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",8,128,binary_tree,serpentine,8,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,64,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,64,,,8724152320.0,8589934592.0,8796093022208,134217728,8796109799424.0,94008423481344.0,6047319719936.0,534138769780.36365,60.47320232,0.400006104,0.400006104,60.873208424,60.873208424,60.873208424,60.873208424,60.873208424,60.873208424,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",60.873208424,60.47320232,0.400006104,8.125,8.0,8192.125,8192.015625,85.5001630783081,5632.00537109375,11.321626629766344,"(7,7)->(6,7)",,,,,8796093022208,,,,,,,,,,60.873208424,8388608,8388608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,64,,,
Central-KV-Stationary,,65536,8589934592,16,64,,,8724152320.0,8589934592.0,549755813888,134217728,25427968.0,355991552.0,17039360.0,12713984.0,0.000263241,0.034359739,0.025,0.05962298,0.059359739,0.059359879,0.059359739,0.059359739,0.059359739,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.05962298,0.000263241,0.059359739,8.125,8.0,512.125,0.023681640625,0.0003237724304199219,0.015869140625,1.3402061855670102,"(7,7)->(6,7)",,,,,549755813888,8388608,17039360,35184372088832.0,8388608,17039360,17039360.0,1.3402061855670102,35184372088832.0,0.059359739,0.059359739,8388608,17039360,8.8367e-05,,0.0,0.0,0.0,8.8367e-05,0.025,0.034359739,0.000174874,0.059359739,,,,,,,,,,,,,131072,266240,,,,,,,"query bytes in, exact FP32 online-softmax state out",[16],16,1024,64,131072,266240,"""""",,"""""","""""","""""","""""",16,64,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,64,,,
Replicate-All,,65536,8589934592,16,64,,,137573171200.0,8598323200.0,549755813888,134217728,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.025006104,0.025006104,0.96989899,0.96989899,0.96989899,0.96989899,0.96989899,0.96989899,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.96989899,0.944892886,0.025006104,128.125,8.0078125,512.125,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,512.0,,,,,,,,,,,0.96989899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 8598323200.0 exceeds capacity 1073741824.0,,16,64,,,
KVRing-v1-sequential-pipeline,,65536,8589934592,16,64,8,,8724152320.0,1082130432.0,1099511627776.0,134217728,18874368.0,4831838208.0,18874368.0,18874368.0,0.000218336,0.0,0.050006104,0.05022444,0.050006104,1.28e-06,0.050006104,0.050006104,0.050006104,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.05022444,0.000218336,0.050006104,8.125,1.0078125,1024.125,0.017578125,0.00439453125,0.017578125,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.050006104,,,0.0,,0.000218336,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,1024,1024,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",16,,,,,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,,16,64,,,
KVRing-v2-ring,,65536,8589934592,16,64,8,selected_ring_reduce,8724152320.0,1082130432.0,549755813888,134217728,220463104.0,1893728256.0,75759616.0,17215711.418181818,0.000757877,0.004294968,0.003125,0.005066412,0.004296518,6.7413e-05,0.004296518,0.004296518,0.004296518,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.004296518,0.000757877,0.004308535,8.125,1.0078125,516.0625,0.205322265625,0.0017223358154296875,0.070556640625,4.400609080841639,"(0,0)->(1,0)",0.5,,,,,,,,,,,,,,0.004296518,67108864.0,,0.000587343,0.004294968,0.000170534,1.2017e-05,1.55e-06,,,,,,153354240.0,954204160.0,954204160.0,939524096.0,954204160.0,0.0,3584,56,8,140,170394,17039360.0,131072,266240,266240,4096,4,4096,2,397312,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state",[16],16,1024,64,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",16,64,selected_ring,serpentine,8,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,64,,,
KVRing-v2-tree,,65536,8589934592,16,64,8,binary_tree_reduce,8724152320.0,1082130432.0,549755813888,134217728,203423744.0,1757413376.0,58720256.0,15976485.236363636,0.001098604,0.004294968,0.003125,0.005407139,0.004296518,6.7353e-05,0.004296518,0.004296518,0.004296518,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.004296518,0.001098604,0.004308535,8.125,1.0078125,516.0625,0.189453125,0.001598358154296875,0.0546875,3.675417661097852,"(0,0)->(1,0)",0.5,,,,,,,,,,,,,,0.004296518,67108864.0,,0.000587343,0.004294968,0.000511261,1.2017e-05,1.55e-06,,,,,,136314880.0,817889280.0,817889280.0,939524096.0,817889280.0,0.0,3072,40,3,80,511181,51118080.0,131072,266240,266240,4096,4,4096,2,397312,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state",[16],16,1024,64,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",16,64,binary_tree,serpentine,8,True,False,False,peak region SRAM 1082130432.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,64,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,256,,,9126805504.0,8589934592.0,35184372088832,536870912,35184439197696.0,376033693925376.0,24189278879744.0,2136555079121.4546,241.892809278,1.600024415,1.600024415,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.492833693,241.892809278,1.600024415,8.5,8.0,32768.5,32768.0625,342.0006523132324,22528.021484375,11.321626629766344,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.492833693,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,65536,8589934592,16,256,,,9126805504.0,8589934592.0,35184372088832,536870912,101711872.0,1087045632.0,46858240.0,6176395.636363637,0.000698287,0.137438954,1.6,1.738137241,1.737438954,1.737439114,1.737438954,1.737438954,1.737438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.738137241,0.000698287,1.737438954,8.5,8.0,32768.5,0.0947265625,0.0009886622428894043,0.04364013671875,7.586664255139567,"(7,7)->(6,7)",,,,,35184372088832,33554432,68157440,140737488355328.0,33554432,68157440,46858240.0,7.586664255139567,140737488355328.0,1.737438954,1.737438954,33554432,68157440,0.000209224,,0.0,0.0,0.0,0.000209224,1.6,0.137438954,0.000489063,1.737438954,,,,,,,,,,,,,8192,16640,,,,,,,"query bytes in, exact FP32 online-softmax state out","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4096,4096,131072,266240,"""""",,"""""","""""","""""","""""",1,4096,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,65536,8589934592,16,256,,,137975824384.0,8623489024.0,2199023255552,536870912,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.100024415,0.100024415,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.044917301,0.944892886,0.100024415,128.5,8.03125,2048.5,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,2048.0,,,,,,,,,,,1.044917301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 8623489024.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v1-sequential-pipeline,,65536,8589934592,16,256,8,,9126805504.0,1107296256.0,4398046511104.0,536870912,75497472.0,19327352832.0,75497472.0,75497472.0,0.000869501,0.0,0.200024415,0.200893916,0.200024415,1.28e-06,0.200024415,0.200024415,0.200024415,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200893916,0.000869501,0.200024415,8.5,1.03125,4096.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.200024415,,,0.0,,0.000869501,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,4096,4096,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",1,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v2-ring,,65536,8589934592,16,256,8,selected_ring_reduce,9126805504.0,1107296256.0,35184372088832,536870912,881852416.0,7836860416.0,104136704.0,20461776.54308094,0.001167497,0.01717987,0.2,0.201368246,0.200006199,4.913e-05,0.200006199,0.200006199,0.200006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200006199,0.001167497,0.200200749,8.5,1.03125,32832.25,0.8212890625,0.007127583026885986,0.09698486328125,5.089328572264824,"(0,0)->(1,0)",32.0,,,,,,,,,,,,,,0.200006199,268435456.0,,0.00027278,0.2,0.000894717,0.00019455,6.199e-06,,,,,,613416960.0,4485611520.0,4485611520.0,3351248896.0,4485611520.0,0.0,269568,114,8,150,894567,89456640.0,8192,16640,16640,4096,4,256,2,24832,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4096,4096,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",1,4096,selected_ring,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
KVRing-v2-tree,,65536,8589934592,16,256,8,binary_tree_reduce,9126805504.0,1107296256.0,35184372088832,536870912,813694976.0,7291600896.0,231735296.0,18744475.311053984,0.002317654,0.01717987,0.2,0.202518403,0.200006199,4.913e-05,0.200006199,0.200006199,0.200006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200006199,0.002317654,0.200200749,8.5,1.03125,32832.25,0.7578125,0.006631672382354736,0.2158203125,12.362858503878268,"(0,1)->(0,0)",32.0,,,,,,,,,,,,,,0.200006199,268435456.0,,0.00027278,0.2,0.002044874,0.00019455,6.199e-06,,,,,,545259520.0,3940352000.0,3940352000.0,3351248896.0,3940352000.0,0.0,236800,100,3,150,2044724,204472320.0,8192,16640,16640,4096,4,256,2,24832,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4096,4096,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",1,4096,binary_tree,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,256,,,9126805504.0,8589934592.0,35184372088832,536870912,35184439197696.0,376033693925376.0,24189278879744.0,2136555079121.4546,241.892809278,1.600024415,1.600024415,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.492833693,241.892809278,1.600024415,8.5,8.0,32768.5,32768.0625,342.0006523132324,22528.021484375,11.321626629766344,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.492833693,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,65536,8589934592,16,256,,,9126805504.0,8589934592.0,17592186044416,536870912,101711872.0,1080688640.0,51118080.0,11257173.333333334,0.000759297,0.137438954,0.8,0.938198251,0.937438954,0.937439104,0.937438954,0.937438954,0.937438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.938198251,0.000759297,0.937438954,8.5,8.0,16384.5,0.0947265625,0.0009828805923461914,0.047607421875,4.540933899332929,"(7,7)->(6,7)",,,,,17592186044416,33554432,68157440,140737488355328.0,33554432,68157440,51118080.0,4.540933899332929,140737488355328.0,0.937438954,0.937438954,33554432,68157440,0.000228916,,0.0,0.0,0.0,0.000228916,0.8,0.137438954,0.000530381,0.937438954,,,,,,,,,,,,,16384,33280,,,,,,,"query bytes in, exact FP32 online-softmax state out","[2, 2, 2, 2, 2, 2, 2, 2]",2,4096,2048,131072,266240,"""""",,"""""","""""","""""","""""",2,2048,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,65536,8589934592,16,256,,,137975824384.0,8623489024.0,2199023255552,536870912,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.100024415,0.100024415,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.044917301,0.944892886,0.100024415,128.5,8.03125,2048.5,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,2048.0,,,,,,,,,,,1.044917301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 8623489024.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v1-sequential-pipeline,,65536,8589934592,16,256,8,,9126805504.0,1107296256.0,4398046511104.0,536870912,75497472.0,19327352832.0,75497472.0,75497472.0,0.000869501,0.0,0.200024415,0.200893916,0.200024415,1.28e-06,0.200024415,0.200024415,0.200024415,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200893916,0.000869501,0.200024415,8.5,1.03125,4096.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.200024415,,,0.0,,0.000869501,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,4096,4096,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",2,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v2-ring,,65536,8589934592,16,256,8,selected_ring_reduce,9126805504.0,1107296256.0,17592186044416,536870912,881852416.0,7675183104.0,114556928.0,32521962.305084746,0.001187793,0.01717987,0.1,0.101388542,0.100006199,4.9112e-05,0.100006199,0.100006199,0.100006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.100006199,0.001187793,0.100200749,8.5,1.03125,16448.25,0.8212890625,0.006980538368225098,0.106689453125,3.522448212852434,"(0,0)->(1,0)",16.0,,,,,,,,,,,,,,0.100006199,268435456.0,,0.000335685,0.1,0.000852108,0.00019455,6.199e-06,,,,,,613416960.0,4336517120.0,4336517120.0,3338665984.0,4336517120.0,0.0,130304,84,8,140,851968,85196800.0,16384,33280,33280,4096,4,512,2,49664,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[2, 2, 2, 2, 2, 2, 2, 2]",2,4096,2048,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",2,2048,selected_ring,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
KVRing-v2-tree,,65536,8589934592,16,256,8,binary_tree_reduce,9126805504.0,1107296256.0,17592186044416,536870912,813694976.0,7129923584.0,229638144.0,30211540.610169493,0.002380519,0.01717987,0.1,0.102581268,0.100006199,4.9082e-05,0.100006199,0.100006199,0.100006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.100006199,0.002380519,0.100200749,8.5,1.03125,16448.25,0.7578125,0.006484627723693848,0.2138671875,7.601007408496792,"(0,1)->(0,0)",16.0,,,,,,,,,,,,,,0.100006199,268435456.0,,0.000335685,0.1,0.002044834,0.00019455,6.199e-06,,,,,,545259520.0,3791257600.0,3791257600.0,3338665984.0,3791257600.0,0.0,113920,70,3,110,2044724,204472320.0,16384,33280,33280,4096,4,512,2,49664,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[2, 2, 2, 2, 2, 2, 2, 2]",2,4096,2048,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",2,2048,binary_tree,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,256,,,9126805504.0,8589934592.0,35184372088832,536870912,35184439197696.0,376033693925376.0,24189278879744.0,2136555079121.4546,241.892809278,1.600024415,1.600024415,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.492833693,241.892809278,1.600024415,8.5,8.0,32768.5,32768.0625,342.0006523132324,22528.021484375,11.321626629766344,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.492833693,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,65536,8589934592,16,256,,,9126805504.0,8589934592.0,8796093022208,536870912,101711872.0,1118830592.0,68157440.0,21937854.74509804,0.000969074,0.137438954,0.4,0.538408028,0.537438954,0.537439094,0.537438954,0.537438954,0.537438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.538408028,0.000969074,0.537438954,8.5,8.0,8192.5,0.0947265625,0.0010175704956054688,0.0634765625,3.106841611996251,"(7,7)->(6,7)",,,,,8796093022208,33554432,68157440,140737488355328.0,33554432,68157440,68157440.0,3.106841611996251,140737488355328.0,0.537438954,0.537438954,33554432,68157440,0.000269579,,0.0,0.0,0.0,0.000269579,0.4,0.137438954,0.000699495,0.537438954,,,,,,,,,,,,,32768,66560,,,,,,,"query bytes in, exact FP32 online-softmax state out","[4, 4, 4, 4]",4,4096,1024,131072,266240,"""""",,"""""","""""","""""","""""",4,1024,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,65536,8589934592,16,256,,,137975824384.0,8623489024.0,2199023255552,536870912,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.100024415,0.100024415,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.044917301,0.944892886,0.100024415,128.5,8.03125,2048.5,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,2048.0,,,,,,,,,,,1.044917301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 8623489024.0 exceeds capacity 1073741824.0,,16,256,,,
