policy,prediction_mode,estimator_mode,concurrency,memory_budget,total_cycles,p95_llm_step_latency,p99_llm_step_latency,throughput_llm_steps_per_cycle,effective_prefill_tokens,cache_byte_miss,state_misses,LRU_regret_states_preserved,LRU_regret_tokens_preserved,asg_builder_enabled,oracle_future,baseline_class,retention_policy,mapping_policy,prefetch_policy,prompt_reconstruction_quality,observation_compression_class,data_quality,paper_usable,num_high_quality_traces,num_smoke_traces,num_traces,selected_trace_count,delayed_reuse_ratio,effective_prefill_reduction,cache_hit_ratio,model_compute_cycles,model_comm_cycles,remote_read_bytes,demand_migration_bytes,prefetch_migration_bytes,prefetch_hidden_cycles,prefetch_exposed_cycles,unused_prefetch_events,local_state_hits,remote_state_hits,retained_state_type_distribution,oracle_gap,llm_step_latency_quantiles_available
asg-prefetch-v2-online,heuristic,heuristic,1,0.5,1530589189,,,5.671018756947459e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1234285676,53249,2564292608,0,12062294016,36272181,10848850,62,4315,107,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
lru-system,none,none,2,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4233,603,"{""agent_role"": 2, ""assistant_delta"": 8, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 2, ""task_prefix"": 2}",1.0,False
kvflow-like,none,none,2,0.5,1603989000,,,5.411508433037882e-07,4707546,877736230912,3424,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02300477005606849,0.4421635711958293,1387061000,0,0,0,0,0,0,0,2542,172,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",4.982388101047338,False
asg-retention-v2-online,heuristic,heuristic,2,0.5,1530372000,,,5.671823582762884e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1287105000,0,0,0,0,0,0,0,4178,244,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
asg-retention-v2-oracle,oracle,oracle,2,0.5,1530371000,,,5.671827288938433e-07,4239914,632562384896,1730,1,1019,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1287104000,0,0,0,0,0,0,0,4278,130,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-placement-v2-online,heuristic,heuristic,2,0.5,1530443780,,,5.671557566132877e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1263262623,127177,3061317632,44040192,0,0,0,0,4194,228,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
asg-prefetch-v2-online,heuristic,heuristic,2,0.5,1553963780,,,5.585715775177206e-07,4239921,632566054912,1716,1,1019,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1174465254,0,10630463488,31457280,26900168704,93626824,11456624,107,4253,169,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",7.458154426414652e-05,False
lru-system,none,none,4,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4432,404,"{""agent_role"": 2, ""assistant_delta"": 8, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 2, ""task_prefix"": 2}",1.0,False
kvflow-like,none,none,4,0.5,1604752000,,,5.408935461678814e-07,4708166,878061289472,3428,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.02287609642386923,0.44151189312479633,1387614000,0,0,0,0,0,0,0,2532,178,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",4.9889938949678765,False
asg-retention-v2-online,heuristic,heuristic,4,0.5,1530372000,,,5.671823582762884e-07,4239917,632563957760,1724,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005561191368408,0.7191267513848159,1287105000,0,0,0,0,0,0,0,4104,310,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",3.1963518970348506e-05,False
asg-retention-v2-oracle,oracle,oracle,4,0.5,1530371000,,,5.671827288938433e-07,4239914,632562384896,1730,1,1019,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1287104000,0,0,0,0,0,0,0,4212,196,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-placement-v2-online,heuristic,heuristic,4,0.5,1530517409,,,5.67128472303447e-07,4239917,632563957760,1724,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005561191368408,0.7191267513848159,1236138759,221286,4300210176,69206016,0,0,0,0,4115,299,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",3.1963518970348506e-05,False
asg-prefetch-v2-online,heuristic,heuristic,4,0.5,1534296409,,,5.657316245468707e-07,4239917,632563957760,1724,1,1019,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005561191368408,0.7191267513848159,1128449720,2448393,18174443520,56623104,29857677312,107079707,9556148,169,4133,281,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",3.1963518970348506e-05,False
lru-system,none,none,8,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4349,487,"{""agent_role"": 3, ""assistant_delta"": 2, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 3, ""task_prefix"": 3}",1.0,False
kvflow-like,none,none,8,0.5,1608107000,,,5.397650778213141e-07,4721870,885246132224,3486,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.020031994076031956,0.43206256109481916,1399702000,0,0,0,0,0,0,0,2479,173,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.135311667554609,False
asg-retention-v2-online,heuristic,heuristic,8,0.5,1530371000,,,5.671827288938433e-07,4239915,632562909184,1728,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005602698991702,0.718475073313783,1287104000,0,0,0,0,0,0,0,4046,364,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",-6.393180607352158e-05,False
asg-retention-v2-oracle,oracle,oracle,8,0.5,1530372000,,,5.671823582762884e-07,4239921,632566054912,1716,1,1019,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005478176121831,0.7204301075268817,1287105000,0,0,0,0,0,0,0,4090,332,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-placement-v2-online,heuristic,heuristic,8,0.5,1530516409,,,5.671288428505832e-07,4239915,632562909184,1728,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005602698991702,0.718475073313783,1255993114,180426,4533518336,88080384,0,0,0,0,4073,337,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",-6.393180607352158e-05,False
asg-prefetch-v2-online,heuristic,heuristic,8,0.5,1558612508,,,5.569055782272729e-07,4239915,632562909184,1728,1,1019,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005602698991702,0.718475073313783,1153032424,650508,20180893696,56623104,29559881728,101047345,14427031,160,4113,297,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",-6.393180607352158e-05,False
lru-system,none,none,16,0.5,1527162000,,,5.683745404875187e-07,4333771,681770483712,1302,3,534,False,False,system,lru,static_replica,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.10057732953234189,0.7878787878787878,1280004000,0,0,0,0,0,0,0,4282,554,"{""agent_role"": 3, ""assistant_delta"": 2, ""file_context"": 4, ""summary_state"": 3, ""system_prefix"": 3, ""task_prefix"": 3}",1.0,False
kvflow-like,none,none,16,0.5,1608496000,,,5.3963454058947e-07,4722912,885792440320,3534,0,0,False,False,system,kvflow,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.01981573935869063,0.42424242424242425,1401513000,0,0,0,0,0,0,0,2478,126,"{""agent_role"": 10, ""system_prefix"": 10, ""task_prefix"": 9}",5.146105245213463,False
asg-retention-v2-online,heuristic,heuristic,16,0.5,1530371000,,,5.671827288938433e-07,4239914,632562384896,1730,1,1019,True,False,asg,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1287104000,0,0,0,0,0,0,0,4047,361,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-retention-v2-oracle,oracle,oracle,16,0.5,1530371000,,,5.671827288938433e-07,4239914,632562384896,1730,1,1019,True,True,oracle,asg-v2,none,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1287104000,0,0,0,0,0,0,0,3958,450,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-placement-v2-online,heuristic,heuristic,16,0.5,1542831385,,,5.626019851806424e-07,4239914,632562384896,1730,1,1019,True,False,asg,asg-v2,asg_cost_aware,none,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1270183901,180426,4605345792,94371840,0,0,0,0,4051,357,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
asg-prefetch-v2-online,heuristic,heuristic,16,0.5,1527267614,,,5.68335236106172e-07,4239914,632562384896,1730,1,1019,True,False,asg,asg-v2,asg_cost_aware,windowed,explicit_selective_state,none,paper_usable,True,62,10,62,,0.12658227848101267,0.12005623452803338,0.7181492342782665,1146211807,51300,11034165248,44040192,28566355968,96799262,14790533,155,4076,332,"{""system_prefix"": 62, ""task_prefix"": 62, ""test_failure_summary"": 1}",0.0,False
