trace_id,step_id,object_type,object_id,size_chars,access_type,phase,tool_name
terminalbench:bn-fit-modify__qN7dL2C,4,observation,observation:edd0331bd5492436,69,read,explore/read,bash_command
terminalbench:bn-fit-modify__qN7dL2C,5,test_log,test_log:640b3a6f7fb5aa20,59,read,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,6,test_log,test_log:a2781229c3402749,3,read,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,7,observation,observation:49762fd51a6b14ca,433,read,edit/write,bash_command
terminalbench:bn-fit-modify__qN7dL2C,8,test_log,test_log:3c52f8f1f95ad6aa,434,read,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,8,browser_page,url:https://www.gnu.org/licenses/.,434,retrieve,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,9,test_log,test_log:e88e3081cb0fca79,130,read,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,10,file,file:cran.r-project.org/doc/manuals/r-patched/R-admin.h,526,retrieve,retrieve/browser,bash_command
terminalbench:bn-fit-modify__qN7dL2C,10,browser_page,browser_page:7edd391f86dff0e6,526,read,retrieve/browser,bash_command
terminalbench:bn-fit-modify__qN7dL2C,10,browser_page,url:https://cloud.r-project.org,526,retrieve,retrieve/browser,bash_command
terminalbench:bn-fit-modify__qN7dL2C,10,browser_page,url:https://cloud.r-project.org,526,retrieve,retrieve/browser,bash_command
terminalbench:bn-fit-modify__qN7dL2C,10,browser_page,url:https://cran.r-project.org/doc/manuals/r-patched/R-admin.html#Installing-packages,526,retrieve,retrieve/browser,bash_command
terminalbench:bn-fit-modify__qN7dL2C,11,file,file:read.c,668,execute,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,11,file,file:app/bn_sample_10k.c,668,execute,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,11,test_log,test_log:01f93fe40f9e138e,668,read,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,12,file,file:read.c,575,execute,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,12,file,file:app/bn_sample_10k.c,575,execute,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,12,test_log,test_log:f05313c1ce1bbe4a,575,read,execute/test,bash_command
terminalbench:bn-fit-modify__qN7dL2C,13,test_log,test_log:b3c4149549945401,3,read,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,2,file,file:tmp/learn_and_intervene.py,206,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,2,test_log,test_log:ff1aed460ee94dcc,206,read,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,3,file,file:tmp/learn_and_intervene.py,26,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,3,test_log,test_log:3f6afa04e4c558be,3,read,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,4,file,file:tmp/learn_and_intervene.py,433,read,verify/final,bash_command
terminalbench:bn-fit-modify__8oYFuCA,4,observation,observation:ddf532f4bec652d2,433,read,verify/final,bash_command
terminalbench:bn-fit-modify__8oYFuCA,5,file,file:tmp/learn_and_intervene.py,26,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,5,test_log,test_log:4f0962fa60fdf871,3,read,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,6,file,file:app/learned_dag.c,121,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,6,file,file:app/intervened_dag.c,121,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,6,file,file:app/final_bn_sample.c,121,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,6,test_log,test_log:bbf5e458e6631033,121,read,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,7,file,file:app/bn_sample_10k.c,19,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,7,file,file:app/learned_dag.c,17,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,7,file,file:app/intervened_dag.c,20,execute,execute/test,bash_command
terminalbench:bn-fit-modify__8oYFuCA,7,file,file:app/final_bn_sample.c,21,execute,execute/test,bash_command
terminalbench:adaptive-rejection-sampler__DFZ5rbT,6,observation,observation:219907d80a3c3c18,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,8,observation,observation:0ab765c4342081b3,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,9,test_log,test_log:a43e7358a6f384ab,42,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,10,test_log,test_log:3f6afa04e4c558be,3,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,11,observation,observation:6a7034735727e012,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,13,observation,observation:4a086e7ede9124d9,3,read,edit/write,write
terminalbench:adaptive-rejection-sampler__DFZ5rbT,14,observation,observation:8cfa1c14061487b1,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,16,test_log,test_log:fac39eaf894b4807,3,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,18,observation,observation:5196892af7846e89,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,19,observation,observation:0474798fac0ddaa1,3,read,explore/read,read
terminalbench:adaptive-rejection-sampler__DFZ5rbT,21,observation,observation:f1a12bc379e60995,3,read,edit/write,write
terminalbench:adaptive-rejection-sampler__DFZ5rbT,22,observation,observation:56a19a3475e3c670,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,24,test_log,test_log:e0d13047fce8d2ab,3,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,26,observation,observation:8660a1fd9deab8e5,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,28,file,file:app/normal_samples.txt,141,execute,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,28,test_log,test_log:15a34a5e1d115b41,141,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,30,observation,observation:2015c0565d276863,3,read,edit/write,write
terminalbench:adaptive-rejection-sampler__DFZ5rbT,31,test_log,test_log:50602d0cec6039dc,3,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,33,observation,observation:5b1ac7e629883dac,3,read,edit/write,edit
terminalbench:adaptive-rejection-sampler__DFZ5rbT,34,observation,observation:a926af217ee15264,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,36,test_log,test_log:630fe73a945f2ef1,3,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,38,observation,observation:b537b21060392348,3,read,edit/write,edit
terminalbench:adaptive-rejection-sampler__DFZ5rbT,40,test_log,test_log:d3983214be965852,3,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,41,observation,observation:e377d83ee72d612e,3,read,edit/write,todowrite
terminalbench:adaptive-rejection-sampler__DFZ5rbT,43,file,file:app/exponential_samples.txt,637,execute,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,43,file,file:app/normal_samples.txt,637,execute,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,43,test_log,test_log:24778c97816a4c9e,637,read,execute/test,bash
terminalbench:adaptive-rejection-sampler__DFZ5rbT,45,observation,observation:be5faf6468820726,3,read,edit/write,write
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,1,file,file:app/normal_samples.txt,22,read,verify/final,
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,1,file,file:app/exponential_samples.txt,27,read,verify/final,
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,1,file,file:newfile.py,10,read,verify/final,
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,1,file,file:filename.py,11,read,verify/final,
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,2,file,file:app/normal_samples.txt,45,write,edit/write,bash_command
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,2,file,file:app/exponential_samples.txt,45,write,edit/write,bash_command
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,2,observation,observation:8b43424a4830e458,45,read,edit/write,bash_command
terminalbench:e007831f-3ee1-464c-a68f-f4cefb40acde,3,observation,observation:a92213820ada028f,586,read,edit/write,
terminalbench:build-cython-ext__syjnHUo,2,observation,observation:a92213820ada028f,586,read,unknown,
terminalbench:build-cython-ext__syjnHUo,3,file,file:github.c,8,retrieve,retrieve/browser,bash_command
terminalbench:build-cython-ext__syjnHUo,3,file,file:complex/np.c,12,retrieve,retrieve/browser,bash_command
terminalbench:build-cython-ext__syjnHUo,3,browser_page,browser_page:3f6afa04e4c558be,3,read,retrieve/browser,bash_command
terminalbench:build-cython-ext__syjnHUo,3,browser_page,url:https://github.com/SPOCKnots/pyknotid.git,41,retrieve,retrieve/browser,bash_command
terminalbench:bn-fit-modify__GhqDnHc,2,file,file:bn_sample_10k.c,175,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,2,observation,observation:5b7565d132030932,175,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,3,file,file:bn_sample_10k.c,332,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,3,observation,observation:d2d724ba870ad604,332,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,4,file,file:bn_sample_10k.c,412,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,4,observation,observation:2c5dcedcefa5814f,412,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,5,observation,observation:219907d80a3c3c18,3,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,6,observation,observation:5a8b4b0ac2314451,527,read,edit/write,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,file,file:security.ubuntu.c,411,execute,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,file,file:archive.ubuntu.c,411,execute,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,test_log,test_log:92e345e689f4e53d,411,read,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,browser_page,url:http://security.ubuntu.com/ubuntu,411,retrieve,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,browser_page,url:http://archive.ubuntu.com/ubuntu,411,retrieve,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,browser_page,url:http://archive.ubuntu.com/ubuntu,411,retrieve,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,7,browser_page,url:http://archive.ubuntu.com/ubuntu,411,retrieve,execute/test,bash_command
terminalbench:bn-fit-modify__GhqDnHc,8,observation,observation:0ab765c4342081b3,3,read,edit/write,bash_command
terminalbench:bn-fit-modify__GhqDnHc,9,observation,observation:fbd61a4994e48e7b,139,read,edit/write,bash_command
terminalbench:bn-fit-modify__GhqDnHc,10,observation,observation:3f6afa04e4c558be,3,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,11,observation,observation:4f0962fa60fdf871,3,read,verify/final,bash_command
terminalbench:bn-fit-modify__GhqDnHc,12,observation,observation:a2781229c3402749,3,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,13,observation,observation:85e785d9eb5554bc,3,read,explore/read,bash_command
terminalbench:bn-fit-modify__GhqDnHc,14,file,file:learned_dag.c,397,read,verify/final,bash_command
terminalbench:bn-fit-modify__GhqDnHc,14,file,file:intervened_dag.c,397,read,verify/final,bash_command
terminalbench:bn-fit-modify__GhqDnHc,14,file,file:final_bn_sample.c,397,read,verify/final,bash_command
terminalbench:bn-fit-modify__GhqDnHc,14,observation,observation:7e95e5079299daf1,397,read,verify/final,bash_command
terminalbench:bn-fit-modify__GhqDnHc,15,observation,observation:2c401d87e6a70bcc,320,read,unknown,mark_task_complete
terminalbench:bn-fit-modify__GhqDnHc,16,file,file:learned_dag.c,77,read,unknown,mark_task_complete
terminalbench:bn-fit-modify__GhqDnHc,16,file,file:intervened_dag.c,77,read,unknown,mark_task_complete
terminalbench:bn-fit-modify__GhqDnHc,16,file,file:final_bn_sample.c,77,read,unknown,mark_task_complete
terminalbench:bn-fit-modify__GhqDnHc,16,observation,observation:1cbf089eed44e7f0,77,read,unknown,mark_task_complete
terminalbench:break-filter-js-from-html__J2d7BGR,0,file,file:app/filter.py,13,read,verify/final,
terminalbench:break-filter-js-from-html__J2d7BGR,0,file,file:app/out.h,9,read,verify/final,
terminalbench:break-filter-js-from-html__J2d7BGR,0,file,file:app/test_outputs.py,19,read,verify/final,
terminalbench:break-filter-js-from-html__J2d7BGR,2,observation,observation:2d4ca5c1d86a4e2a,3,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,3,file,file:tests/filter.py,40,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,3,test_log,test_log:36ad456bf61af363,40,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,3,test_case,test:tests/filter.py',40,execute,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,4,observation,observation:0a122455bdb498e7,54,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,5,observation,observation:3d3bdb0a51f8d6cb,58,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,6,file,file:tmp/meta.h,27,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,6,observation,observation:377b9bf765104826,27,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,7,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,8,observation,observation:e289b9ac3a2a865a,185,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,9,file,file:tmp/meta.h,138,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,9,file,file:selenium.c,138,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,9,observation,observation:af19c69f2d5da489,138,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,10,file,file:tmp/meta.h,56,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,10,observation,observation:a304dfdace5b0763,56,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,11,file,file:tmp/meta2.h,28,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,11,observation,observation:7d4a2c03d7eb16e0,28,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,12,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,13,observation,observation:22ad994efd32a8b8,218,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,14,test_log,test_log:e38ca6088785d19f,174,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,15,file,file:tmp/meta2.h,139,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,15,file,file:selenium.c,139,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,15,observation,observation:e77b178519a45595,139,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,16,file,file:tmp/meta2.h,479,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,16,observation,observation:e72bd117fbc3d0aa,479,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,17,file,file:tmp/target.h,29,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,17,observation,observation:23562b151bdd3da3,29,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,18,file,file:tmp/refresh.h,30,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,18,observation,observation:3c32b91aa708a2d8,30,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,19,file,file:tmp/refresh.h,332,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,19,file,file:tmp/target.h,332,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,19,observation,observation:344569a25fb732b7,332,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,20,file,file:tmp/refresh_data.h,35,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,20,observation,observation:0064a28bb5da9b47,35,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,21,file,file:tmp/refresh_data.h,421,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,21,observation,observation:a476fabfa0f1d797,421,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,22,file,file:tmp/svg_img.h,30,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,22,observation,observation:a74132538dbb18e5,30,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,23,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,24,observation,observation:f0b2a564fbac6dae,175,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,24,browser_page,url:http://www.w3.org/2000/svg,175,retrieve,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,25,file,file:tmp/svg_img.h,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,25,file,file:selenium.c,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,25,observation,observation:6db070e4648cec98,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,26,file,file:tmp/attr.h,27,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,26,observation,observation:90fdf968c9d12330,27,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,27,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,28,observation,observation:b1840f31d4b756f0,89,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,29,file,file:tmp/attr.h,138,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,29,file,file:selenium.c,138,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,29,observation,observation:9bb24fc366233e70,138,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,30,observation,observation:85e785d9eb5554bc,3,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,31,file,file:tmp/split.h,28,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,31,observation,observation:1deece407f90e57c,28,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,32,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,33,observation,observation:19bbcb89d778981b,98,read,explore/read,read_file
terminalbench:break-filter-js-from-html__J2d7BGR,34,file,file:tmp/split.h,139,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,34,file,file:selenium.c,139,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,34,observation,observation:5179d45a8017d44d,139,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,35,file,file:tmp/img_js.h,29,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,35,observation,observation:d8173ce999271212,29,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,36,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,37,file,file:tmp/img_js.h,140,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,37,file,file:selenium.c,140,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,37,observation,observation:0527b43a9d2acc02,140,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,38,observation,observation:4480ee82ef8d2612,127,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,39,observation,observation:10cf06c3b3ea7b8e,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,40,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,41,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,42,file,file:tmp/nulltag.h,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,42,file,file:selenium.c,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,42,observation,observation:60c11879c5d7b980,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,43,file,file:tmp/svg_img_script.h,37,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,43,observation,observation:a30a6ad63821f37b,37,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,44,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,45,file,file:tmp/svg_img_script.h,148,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,45,file,file:selenium.c,148,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,45,observation,observation:9c6f0a4816c30fe9,148,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,46,file,file:tmp/link_js.h,30,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,46,observation,observation:fe8cbed29a5e961a,30,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,47,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,48,file,file:tmp/link_js.h,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,48,file,file:selenium.c,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,48,observation,observation:0ab7be0f2bbc8610,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,49,file,file:tmp/css_js.h,29,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,49,observation,observation:07d0db047fc1789e,29,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,50,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,51,file,file:tmp/css_js.h,140,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,51,file,file:selenium.c,140,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,51,observation,observation:02eedd1617adf8f6,140,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,52,file,file:tmp/svg_image_js.h,35,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,52,observation,observation:9e1dfa09326b9862,35,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,53,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,54,file,file:tmp/svg_image_js.h,146,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,54,file,file:selenium.c,146,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,54,observation,observation:a97e19fd6a2d3a92,146,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,55,observation,observation:1f12c162348e18f5,474,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,56,observation,observation:0feab5bb33d97560,269,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,57,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,58,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,59,file,file:tmp/nulliframe.h,162,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,59,file,file:selenium.c,162,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,59,observation,observation:c861382147271471,162,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,60,file,file:tmp/base_refresh.h,35,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,60,observation,observation:e716fe6c0dbdb8be,35,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,61,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,62,file,file:tmp/base_refresh.h,146,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,62,file,file:selenium.c,146,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,62,observation,observation:f9b5b292c51b39e8,146,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,63,file,file:tmp/svg_use.h,30,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,63,observation,observation:dbdb2863558d4e4c,30,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,64,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,65,file,file:tmp/svg_use.h,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,65,file,file:selenium.c,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,65,observation,observation:375c4c1c7b2c386b,141,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,66,file,file:tmp/svg_anim_image.h,37,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,66,observation,observation:1961772051bc9b01,37,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,67,file,file:tmp/svg_anim_image2.h,38,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,67,observation,observation:d738dd90d9ef0531,38,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,68,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,69,file,file:tmp/svg_anim_image2.h,149,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,69,file,file:selenium.c,149,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,69,observation,observation:22b88246fb2aeedc,149,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,70,file,file:tmp/svg_prefix_script.h,40,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,70,observation,observation:09390ac440d068a0,40,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,71,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,72,file,file:tmp/svg_prefix_script.h,151,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,72,file,file:selenium.c,151,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,72,observation,observation:953984dd829132c6,151,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,73,file,file:tmp/svg_use_script.h,37,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,73,observation,observation:6121f07da7af15a0,37,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,74,observation,observation:d557ef307e94dce5,37,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,75,file,file:tmp/svg_use_script.h,148,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,75,file,file:selenium.c,148,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,75,observation,observation:39ea7cec03482a51,148,read,unknown,execute
terminalbench:break-filter-js-from-html__J2d7BGR,76,file,file:tmp/svg_xlink_actuate.h,40,write,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,76,observation,observation:da6ab25aefa93b95,40,read,edit/write,write_file
terminalbench:break-filter-js-from-html__J2d7BGR,77,observation,observation:d557ef307e94dce5,37,read,unknown,execute
