trace_idx,state_id,state_type,tokens,access_count,first_access,last_access,cross_agent,has_exact_token_hash,has_semantic_key
22,state_e6f8dae2553ecec725,assistant_delta,48,4,8,20,False,False,False
22,state_3e4f7826636b5f9359,file_context,6,1,8,8,False,False,False
22,state_020289c3520440abe4,assistant_delta,48,4,12,22,False,False,False
22,state_c668e3c9cdaefd9d7f,file_context,94,3,12,30,False,False,False
22,state_19e1be9e0097f99356,assistant_delta,48,3,16,22,False,False,False
22,state_9bf0cdcc8152b7eaec,file_context,100,0,,,False,False,False
22,state_d519816b9216a75a55,assistant_delta,48,3,20,26,False,False,False
22,state_d4da5a69f509f118b8,test_failure_summary,121,4,20,30,False,False,False
22,state_364b179f1ea205b38f,assistant_delta,48,2,22,26,False,False,False
22,state_7440e72bbc4f27dc93,assistant_delta,48,2,26,30,False,False,False
22,state_d3966955ee88b80222,edit_diff,22,2,26,30,False,False,False
22,state_04f575225ae7d1269d,assistant_delta,48,1,30,30,False,False,False
22,state_1a1398af48185070e2,tool_observation,71,1,30,30,False,False,False
22,state_663d73fcb3c534b2af,assistant_delta,48,0,,,False,False,False
23,state_ee2b5c24dc5e5cb0f6,system_prefix,17,8,4,30,False,True,True
23,state_9e18a6bb04187b8657,task_prefix,19,8,4,30,False,True,True
23,state_af37ac0a1ddb4a243c,agent_role,12,8,4,30,False,True,True
23,state_296d6725896a233a54,assistant_delta,48,4,8,20,False,False,False
23,state_d9f7723d8eca92ec58,file_context,6,1,8,8,False,False,False
23,state_7a321abf5eb731d6a0,assistant_delta,48,4,12,22,False,False,False
23,state_e92d3cde557a999eb2,file_context,97,3,12,30,False,False,False
23,state_d175024d23af02ccb2,assistant_delta,48,3,16,22,False,False,False
23,state_ff6b9f50aa344df21c,file_context,100,0,,,False,False,False
23,state_294cd6e96050c2edd5,assistant_delta,48,3,20,26,False,False,False
23,state_66928f346c011b036b,test_failure_summary,115,4,20,30,False,False,False
23,state_dbfac00de66bd04fd0,assistant_delta,48,2,22,26,False,False,False
23,state_b39d239a0843f4a643,assistant_delta,48,2,26,30,False,False,False
23,state_4d38d7cb00bc03e2ad,edit_diff,23,2,26,30,False,False,False
23,state_e2dc45a24c441f7f6a,assistant_delta,48,1,30,30,False,False,False
23,state_f2224a8b75d5798bb1,tool_observation,71,1,30,30,False,False,False
23,state_3a11075dc389e31a3d,assistant_delta,48,0,,,False,False,False
24,state_fca39ddc4c2882e263,system_prefix,17,8,4,30,False,True,True
24,state_4fa02193753ea0426d,task_prefix,21,8,4,30,False,True,True
24,state_8535f5b85301ebcbbf,agent_role,12,8,4,30,False,True,True
24,state_ad7dc17c63f7ea5436,assistant_delta,48,4,8,20,False,False,False
24,state_542e44330dcc943ac4,file_context,6,1,8,8,False,False,False
24,state_c0f8b6c71193039c3f,assistant_delta,48,4,12,22,False,False,False
24,state_d5b75ad00fb297a0e3,file_context,112,3,12,30,False,False,False
24,state_1854dc826d90595240,assistant_delta,48,3,16,22,False,False,False
24,state_196abe7758d0bbb82c,file_context,100,0,,,False,False,False
24,state_eeb08f6b124581f135,assistant_delta,48,3,20,26,False,False,False
24,state_3519abf78fa0843bc5,test_failure_summary,162,4,20,30,False,False,False
24,state_ad6aac156dba475cff,assistant_delta,48,2,22,26,False,False,False
24,state_8b9d8cae948a82a8dc,assistant_delta,48,2,26,30,False,False,False
24,state_8f223eef72841028ea,edit_diff,39,2,26,30,False,False,False
24,state_6720157e07d68ccfee,assistant_delta,48,1,30,30,False,False,False
24,state_51685272081911da53,tool_observation,71,1,30,30,False,False,False
24,state_7b7e8533feb332f0ee,assistant_delta,48,0,,,False,False,False
25,state_609e65c4180ba62d67,system_prefix,17,8,4,30,False,True,True
25,state_fac0ff4a5530c1e57f,task_prefix,21,8,4,30,False,True,True
25,state_a07302b223ed61bfb2,agent_role,12,8,4,30,False,True,True
25,state_ff84d151c95de232ea,assistant_delta,48,4,8,20,False,False,False
25,state_322fa89455d0892240,file_context,6,1,8,8,False,False,False
25,state_7a6e3dce5e181ad54e,assistant_delta,48,4,12,22,False,False,False
25,state_506ed1907545f6e31a,file_context,114,3,12,30,False,False,False
25,state_180f3172d37c1c58e4,assistant_delta,48,3,16,22,False,False,False
25,state_a344f1c38b5b8b9d18,file_context,100,0,,,False,False,False
25,state_d4bb391ccb5f893625,assistant_delta,48,3,20,26,False,False,False
25,state_aecf028933b61f4efe,test_failure_summary,161,4,20,30,False,False,False
25,state_12c62f99f6ee4c3fb1,assistant_delta,48,2,22,26,False,False,False
25,state_38a34ea133d2bf8000,assistant_delta,48,2,26,30,False,False,False
25,state_f6cbb2dd96058a81f2,edit_diff,34,2,26,30,False,False,False
25,state_b05604fc6e0afa77a2,assistant_delta,48,1,30,30,False,False,False
25,state_6c70a19f4e291ad81d,tool_observation,71,1,30,30,False,False,False
25,state_cb90d17aa731edd483,assistant_delta,48,0,,,False,False,False
26,state_1333733f92b965adb0,system_prefix,17,8,4,30,False,True,True
26,state_41fa63a007a8a0483c,task_prefix,22,8,4,30,False,True,True
26,state_0ce86277c3721db5be,agent_role,12,8,4,30,False,True,True
26,state_8bf1ad6da0f8fd6587,assistant_delta,48,4,8,20,False,False,False
26,state_ff0b7503254d0d8638,file_context,6,1,8,8,False,False,False
26,state_8e744dee98fab40de8,assistant_delta,48,4,12,22,False,False,False
26,state_7e16a1f9938839caef,file_context,94,3,12,30,False,False,False
26,state_71092d7a45fc369ffb,assistant_delta,48,3,16,22,False,False,False
26,state_648480a2a6bc64fb04,file_context,100,0,,,False,False,False
26,state_c294c1339846ec0985,assistant_delta,48,3,20,26,False,False,False
26,state_c73e3d9f0e76983b10,test_failure_summary,126,4,20,30,False,False,False
26,state_db4e9d43aa43c2acda,assistant_delta,48,2,22,26,False,False,False
26,state_77b59390e3cc3a0a0a,assistant_delta,48,2,26,30,False,False,False
26,state_0ad241d597b6d651e3,edit_diff,27,2,26,30,False,False,False
26,state_939e02f617aa9a93c2,assistant_delta,48,1,30,30,False,False,False
26,state_951af6b52504493482,tool_observation,71,1,30,30,False,False,False
26,state_ac9da4ae5497a6c44e,assistant_delta,48,0,,,False,False,False
27,state_b590ef4c632e15936b,system_prefix,17,8,4,30,False,True,True
27,state_98e9762f5cb49f072d,task_prefix,21,8,4,30,False,True,True
27,state_f795eaa553ff08c122,agent_role,12,8,4,30,False,True,True
27,state_ddfa3b0c1420ea6a4d,assistant_delta,48,4,8,20,False,False,False
27,state_f94e9e940875129193,file_context,6,1,8,8,False,False,False
27,state_d09f24dbccd930f42c,assistant_delta,48,4,12,22,False,False,False
27,state_73e3e67176c05086ab,file_context,97,3,12,30,False,False,False
27,state_724e2b3f66dba8db8f,assistant_delta,48,3,16,22,False,False,False
27,state_2525db10f67935b8e0,file_context,100,0,,,False,False,False
27,state_1135c16203ee449505,assistant_delta,48,3,20,26,False,False,False
27,state_12009da8a92430bcc3,test_failure_summary,154,4,20,30,False,False,False
27,state_e9f1dc5b5a78eeda88,assistant_delta,48,2,22,26,False,False,False
27,state_eaeeea67c920d64c96,assistant_delta,48,2,26,30,False,False,False
27,state_cc46e071a0b28c4e5f,edit_diff,30,2,26,30,False,False,False
27,state_11228fceae0a8f0df1,assistant_delta,48,1,30,30,False,False,False
27,state_b5ca4dea0efedc773d,tool_observation,71,1,30,30,False,False,False
27,state_095c8a0f6d3167b4e1,assistant_delta,48,0,,,False,False,False
28,state_9fab464679737a38c5,system_prefix,17,8,4,30,False,True,True
28,state_1970c9c4102b96cadc,task_prefix,19,8,4,30,False,True,True
28,state_629aaa1971b46bd319,agent_role,12,8,4,30,False,True,True
28,state_256c54d89a0e062669,assistant_delta,48,4,8,20,False,False,False
28,state_71fe25df53cf60450a,file_context,6,1,8,8,False,False,False
28,state_f66e4a45e9007bef39,assistant_delta,48,4,12,22,False,False,False
28,state_b949348708b73f3683,file_context,114,3,12,30,False,False,False
28,state_a7403bcccec7a3bc0b,assistant_delta,48,3,16,22,False,False,False
28,state_fb6599b3de77dc600b,file_context,100,0,,,False,False,False
28,state_48a08c68324822e286,assistant_delta,48,3,20,26,False,False,False
28,state_f574d3afe73a2a6342,test_failure_summary,109,4,20,30,False,False,False
28,state_ab0741cd664ec11db2,assistant_delta,48,2,22,26,False,False,False
28,state_a2ebfdcc740fbb26d1,assistant_delta,48,2,26,30,False,False,False
28,state_1c46e331afa67ec83f,edit_diff,31,2,26,30,False,False,False
28,state_9bd821ab71f5dd4856,assistant_delta,48,1,30,30,False,False,False
28,state_46a8b7f90b38991050,tool_observation,71,1,30,30,False,False,False
28,state_865c90788b18e21d39,assistant_delta,48,0,,,False,False,False
29,state_62943b89a4997a5a73,system_prefix,17,8,4,30,False,True,True
29,state_27b6b3cbe2d0802f80,task_prefix,21,8,4,30,False,True,True
29,state_17c07e1d2f49eb1cac,agent_role,12,8,4,30,False,True,True
29,state_be0a8c5c0f3cd2147c,assistant_delta,48,4,8,20,False,False,False
29,state_0a025e85b01a3ae242,file_context,6,1,8,8,False,False,False
29,state_1e84ceafbc0602c089,assistant_delta,48,4,12,22,False,False,False
29,state_d557dc13935a62f450,file_context,131,3,12,30,False,False,False
29,state_d5af2a7935f6dcfcd5,assistant_delta,48,3,16,22,False,False,False
29,state_a15642c0522d656ad3,file_context,100,0,,,False,False,False
29,state_edcc10f66363c2b9f6,assistant_delta,48,3,20,26,False,False,False
29,state_da46ea930df77e5928,test_failure_summary,153,4,20,30,False,False,False
29,state_4c2ef89c8329b3c5fd,assistant_delta,48,2,22,26,False,False,False
29,state_b5362cfda2181062cb,assistant_delta,48,2,26,30,False,False,False
29,state_5e0f8a96a7f9b7075e,edit_diff,31,2,26,30,False,False,False
29,state_77d02b81a83f11d929,assistant_delta,48,1,30,30,False,False,False
29,state_e1f174408b2b075b52,tool_observation,71,1,30,30,False,False,False
29,state_86aa891db5fa284d74,assistant_delta,48,0,,,False,False,False
30,state_ef0a6607f47947cce8,system_prefix,17,8,4,30,False,True,True
30,state_c2e644d64965628976,task_prefix,19,8,4,30,False,True,True
30,state_7e3e7d971b24b72906,agent_role,12,8,4,30,False,True,True
30,state_6fe49063a6182d7541,assistant_delta,48,4,8,20,False,False,False
30,state_10be3c3685c1a7e96b,file_context,6,1,8,8,False,False,False
30,state_c9d6a95efb5598a68b,assistant_delta,48,4,12,22,False,False,False
30,state_ab7f8dc06a2171fc1b,file_context,94,3,12,30,False,False,False
30,state_f4ef1d68409cc5a00b,assistant_delta,48,3,16,22,False,False,False
30,state_3559dcecb789ff18a1,file_context,100,0,,,False,False,False
30,state_9cd16eb6991e5f31fe,assistant_delta,48,3,20,26,False,False,False
30,state_5db0da9549138f7699,test_failure_summary,121,4,20,30,False,False,False
30,state_cf1641ae5aa06a1e96,assistant_delta,48,2,22,26,False,False,False
30,state_fb2c32cd27e0727039,assistant_delta,48,2,26,30,False,False,False
30,state_917b4e018d2722c237,edit_diff,22,2,26,30,False,False,False
30,state_82835cd5d9c5e1b48c,assistant_delta,48,1,30,30,False,False,False
30,state_212afeba33090d2493,tool_observation,71,1,30,30,False,False,False
30,state_38f53194f091c4e7b5,assistant_delta,48,0,,,False,False,False
31,state_330d0a20749748c066,system_prefix,17,8,4,30,False,True,True
31,state_7643c3bd3b3ba2ffc8,task_prefix,19,8,4,30,False,True,True
31,state_b3715df6f4567081b5,agent_role,12,8,4,30,False,True,True
31,state_47f19e1dd986e9babc,assistant_delta,48,4,8,20,False,False,False
31,state_0dfade50b96ee5a782,file_context,6,1,8,8,False,False,False
31,state_ac57db4e845fec7261,assistant_delta,48,4,12,22,False,False,False
31,state_f979e2541d980602e9,file_context,97,3,12,30,False,False,False
31,state_652dd24b0863b6f6bf,assistant_delta,48,3,16,22,False,False,False
31,state_314fa6558651e76830,file_context,100,0,,,False,False,False
31,state_2a85d32cc6fecbf410,assistant_delta,48,3,20,26,False,False,False
31,state_b3ff8f572897282376,test_failure_summary,115,4,20,30,False,False,False
31,state_98d54cd10ed51f7c3d,assistant_delta,48,2,22,26,False,False,False
31,state_2bea7fc142cd208aa9,assistant_delta,48,2,26,30,False,False,False
31,state_cd438f3991de975c6a,edit_diff,23,2,26,30,False,False,False
31,state_45bfa169a905426384,assistant_delta,48,1,30,30,False,False,False
31,state_0aea4bdbc22fad5166,tool_observation,71,1,30,30,False,False,False
31,state_312ec0cb81c57b69e8,assistant_delta,48,0,,,False,False,False
32,state_0262b59dda80b4aff2,system_prefix,17,8,4,30,False,True,True
32,state_d8393acc964f07bc57,task_prefix,21,8,4,30,False,True,True
32,state_5e180add3d041f5b82,agent_role,12,8,4,30,False,True,True
32,state_72488b5d008e708d88,assistant_delta,48,4,8,20,False,False,False
32,state_d8feb1207cee77c591,file_context,6,1,8,8,False,False,False
32,state_16a36aa6e3015c7db5,assistant_delta,48,4,12,22,False,False,False
32,state_989966b0217ce0981f,file_context,112,3,12,30,False,False,False
32,state_a0d69704785fe93046,assistant_delta,48,3,16,22,False,False,False
32,state_ec689da117ae1e4daa,file_context,100,0,,,False,False,False
32,state_20ccaf9133ae9ec36d,assistant_delta,48,3,20,26,False,False,False
32,state_356eb7ee1897cda9c5,test_failure_summary,162,4,20,30,False,False,False
32,state_2e8bd22443ce066044,assistant_delta,48,2,22,26,False,False,False
32,state_2cc1f4201e6797308c,assistant_delta,48,2,26,30,False,False,False
32,state_2687dc2fd570a03564,edit_diff,39,2,26,30,False,False,False
32,state_494e0495cec2fe7a6e,assistant_delta,48,1,30,30,False,False,False
32,state_70010190e613de51cf,tool_observation,71,1,30,30,False,False,False
32,state_7b18cb9445a10d5f54,assistant_delta,48,0,,,False,False,False
33,state_0b9100f38d1fb5993e,system_prefix,17,8,4,30,False,True,True
33,state_9670adc0f1db263837,task_prefix,21,8,4,30,False,True,True
33,state_65a2b5590004556eb9,agent_role,12,8,4,30,False,True,True
33,state_7f6e1ad4ecd7bd8de8,assistant_delta,48,4,8,20,False,False,False
33,state_993f15128ddbb7b927,file_context,6,1,8,8,False,False,False
33,state_29f1926e4491f2038a,assistant_delta,48,4,12,22,False,False,False
33,state_8ae6009c938fde7d31,file_context,114,3,12,30,False,False,False
33,state_e7646feaaaedc878ee,assistant_delta,48,3,16,22,False,False,False
33,state_f8bcd7d6dae0f0fee2,file_context,100,0,,,False,False,False
33,state_0e23cec4f40591bfce,assistant_delta,48,3,20,26,False,False,False
33,state_362d4ba41fa3dfdcda,test_failure_summary,161,4,20,30,False,False,False
33,state_300876a97ca87d257a,assistant_delta,48,2,22,26,False,False,False
33,state_e3ed5139b15d3b5783,assistant_delta,48,2,26,30,False,False,False
33,state_8d85037129761d527f,edit_diff,34,2,26,30,False,False,False
33,state_e9fa32be9b73739d25,assistant_delta,48,1,30,30,False,False,False
33,state_a1344dda82cafe17f0,tool_observation,71,1,30,30,False,False,False
33,state_72f31c36581452358b,assistant_delta,48,0,,,False,False,False
34,state_eb596b84ee5c30c383,system_prefix,17,8,4,30,False,True,True
34,state_c733aa8fd80f99f7f8,task_prefix,22,8,4,30,False,True,True
34,state_7a966bdbe7be8f7109,agent_role,12,8,4,30,False,True,True
34,state_a696125466efce4447,assistant_delta,48,4,8,20,False,False,False
34,state_998f5b30cc775c7d43,file_context,6,1,8,8,False,False,False
34,state_bfecd46473ad74e55b,assistant_delta,48,4,12,22,False,False,False
34,state_12b0f0ad42188cc4d2,file_context,94,3,12,30,False,False,False
34,state_cb9e069bc011cb1f73,assistant_delta,48,3,16,22,False,False,False
34,state_3c181c874585195b90,file_context,100,0,,,False,False,False
34,state_1f76ac7211cda1299e,assistant_delta,48,3,20,26,False,False,False
34,state_2d3866f6fcfd45d7f8,test_failure_summary,126,4,20,30,False,False,False
34,state_f23215d0cacd3e554e,assistant_delta,48,2,22,26,False,False,False
34,state_e6beb9b5f36865e4af,assistant_delta,48,2,26,30,False,False,False
34,state_d49125aeb84ad724a4,edit_diff,27,2,26,30,False,False,False
34,state_675cebdde653a2cbb0,assistant_delta,48,1,30,30,False,False,False
34,state_bc7ec38f0c5e52fe18,tool_observation,71,1,30,30,False,False,False
34,state_3c808d1db298b0ecf7,assistant_delta,48,0,,,False,False,False
35,state_983f8feae5056babb9,system_prefix,17,8,4,30,False,True,True
35,state_cf2426249dc76e3c13,task_prefix,21,8,4,30,False,True,True
35,state_56a8b57ed8aec0190b,agent_role,12,8,4,30,False,True,True
35,state_e1eaf4c52dd7272fdf,assistant_delta,48,4,8,20,False,False,False
35,state_4af2aec73df6741370,file_context,6,1,8,8,False,False,False
35,state_2300e5d4e21d9a4c15,assistant_delta,48,4,12,22,False,False,False
35,state_03526a6037fed7c794,file_context,97,3,12,30,False,False,False
35,state_b96b694d52135afc15,assistant_delta,48,3,16,22,False,False,False
35,state_ce4d3cb2d30b8be4d5,file_context,100,0,,,False,False,False
35,state_8ca4b305628fd4532c,assistant_delta,48,3,20,26,False,False,False
35,state_ea088ad592df4d39bc,test_failure_summary,154,4,20,30,False,False,False
35,state_35a846750a80f4863d,assistant_delta,48,2,22,26,False,False,False
35,state_301f6745a43e1fd98b,assistant_delta,48,2,26,30,False,False,False
35,state_81c3ad9e321ce95ca7,edit_diff,30,2,26,30,False,False,False
35,state_8fb1d360dc2416e72e,assistant_delta,48,1,30,30,False,False,False
35,state_d858d615c0ba8eaae7,tool_observation,71,1,30,30,False,False,False
35,state_b22b9b6dd9faaf855e,assistant_delta,48,0,,,False,False,False
36,state_fb7bb5ca7d53d44b3b,system_prefix,17,8,4,30,False,True,True
36,state_5fd65fa5f95fb2d40c,task_prefix,19,8,4,30,False,True,True
36,state_b7656c73aa18b20338,agent_role,12,8,4,30,False,True,True
36,state_95e3113b627a5f4932,assistant_delta,48,4,8,20,False,False,False
36,state_0ac15c78615a387062,file_context,6,1,8,8,False,False,False
36,state_6bb3e57d32cf3f1056,assistant_delta,48,4,12,22,False,False,False
36,state_08f59f2e484001a618,file_context,114,3,12,30,False,False,False
36,state_cfc94b479f765900fe,assistant_delta,48,3,16,22,False,False,False
36,state_06df824008574cbb0c,file_context,100,0,,,False,False,False
36,state_ba26e9205a21e8fe11,assistant_delta,48,3,20,26,False,False,False
36,state_1a995b094657c2151c,test_failure_summary,109,4,20,30,False,False,False
36,state_b2ec0d4e900f291e68,assistant_delta,48,2,22,26,False,False,False
36,state_178ef9410ae93a0574,assistant_delta,48,2,26,30,False,False,False
36,state_bbde0e271ab95af953,edit_diff,31,2,26,30,False,False,False
36,state_22022e40b52058350c,assistant_delta,48,1,30,30,False,False,False
36,state_5a4ca8337054fe0cdb,tool_observation,71,1,30,30,False,False,False
36,state_806278151fc984c511,assistant_delta,48,0,,,False,False,False
37,state_c9940fe22afd0b4e35,system_prefix,17,8,4,30,False,True,True
37,state_dad3ea17343b819722,task_prefix,21,8,4,30,False,True,True
37,state_62c8bd676ea6f5876a,agent_role,12,8,4,30,False,True,True
37,state_1a200fb0266f730280,assistant_delta,48,4,8,20,False,False,False
37,state_f0eef03477c9264408,file_context,6,1,8,8,False,False,False
37,state_477295cc7c74f9fc3c,assistant_delta,48,4,12,22,False,False,False
37,state_5446c62fa85d1dedfc,file_context,131,3,12,30,False,False,False
37,state_a132908d85f43da159,assistant_delta,48,3,16,22,False,False,False
37,state_d8082201819741b72b,file_context,100,0,,,False,False,False
37,state_65219496f4e7717fde,assistant_delta,48,3,20,26,False,False,False
37,state_ca5b1f73c6d40919b2,test_failure_summary,153,4,20,30,False,False,False
37,state_30a6e96cd679e4ed47,assistant_delta,48,2,22,26,False,False,False
37,state_ddada0abe37a5b1cac,assistant_delta,48,2,26,30,False,False,False
37,state_f7dbf0dae84afc9a74,edit_diff,31,2,26,30,False,False,False
37,state_b3764ff1baf051f665,assistant_delta,48,1,30,30,False,False,False
37,state_115449cbd6bdcfdeb9,tool_observation,71,1,30,30,False,False,False
37,state_7ade4a3e85184ea2c6,assistant_delta,48,0,,,False,False,False
38,state_f195fc9551c2d35155,system_prefix,17,8,4,30,False,True,True
38,state_85d2c1d3436e0ac7e3,task_prefix,19,8,4,30,False,True,True
38,state_c7940d25455817987b,agent_role,12,8,4,30,False,True,True
38,state_79a3e669faa4a5734e,assistant_delta,48,4,8,20,False,False,False
38,state_bf9f6bd3a7fe659c22,file_context,6,1,8,8,False,False,False
38,state_e94466384af3e8409f,assistant_delta,48,4,12,22,False,False,False
38,state_bc8f0f169429646054,file_context,94,3,12,30,False,False,False
38,state_f7442ce04c280c3f3f,assistant_delta,48,3,16,22,False,False,False
38,state_823ff9d742f0aa0a4a,file_context,100,0,,,False,False,False
38,state_b12b53226574698d32,assistant_delta,48,3,20,26,False,False,False
38,state_73bdd088c0d33ef5bf,test_failure_summary,121,4,20,30,False,False,False
38,state_578ebb5890160a001c,assistant_delta,48,2,22,26,False,False,False
38,state_88a5033536cdaa2143,assistant_delta,48,2,26,30,False,False,False
38,state_f043c8d8e872242dab,edit_diff,22,2,26,30,False,False,False
38,state_7ff0f2907b8f4bc702,assistant_delta,48,1,30,30,False,False,False
38,state_5487ca8cba15f6ded3,tool_observation,71,1,30,30,False,False,False
38,state_2323b27ec787a31042,assistant_delta,48,0,,,False,False,False
39,state_a3e691b1cef4f57c9f,system_prefix,17,8,4,30,False,True,True
39,state_d920ad160c00c557f8,task_prefix,19,8,4,30,False,True,True
39,state_0852864e2d8e16ac41,agent_role,12,8,4,30,False,True,True
39,state_b447a179511ecc40f0,assistant_delta,48,4,8,20,False,False,False
39,state_c2a41109d6a96b6123,file_context,6,1,8,8,False,False,False
39,state_ac75ef3697326de1af,assistant_delta,48,4,12,22,False,False,False
39,state_351b680f3a593d8418,file_context,97,3,12,30,False,False,False
39,state_3d3cdc7de78e29723c,assistant_delta,48,3,16,22,False,False,False
39,state_2a1856ae2cdd652e37,file_context,100,0,,,False,False,False
39,state_42a0a2d746209e8c7d,assistant_delta,48,3,20,26,False,False,False
39,state_373a83d6d0bc3764af,test_failure_summary,115,4,20,30,False,False,False
39,state_8aebc9ed3128bba97d,assistant_delta,48,2,22,26,False,False,False
39,state_75e5f01d96fe81fa92,assistant_delta,48,2,26,30,False,False,False
39,state_98db592a8e46428dfb,edit_diff,23,2,26,30,False,False,False
39,state_10f9593ea8a4e96812,assistant_delta,48,1,30,30,False,False,False
39,state_620f78270db4329834,tool_observation,71,1,30,30,False,False,False
39,state_7c0983ce58cf4bb365,assistant_delta,48,0,,,False,False,False
40,state_2cb5cf0e338714ea86,system_prefix,17,8,4,30,False,True,True
40,state_106a81cfd900aec0ef,task_prefix,21,8,4,30,False,True,True
40,state_37cbbe1a09cde89d41,agent_role,12,8,4,30,False,True,True
40,state_9c3b0143116539aaa1,assistant_delta,48,4,8,20,False,False,False
40,state_7a4edf493447b289bf,file_context,6,1,8,8,False,False,False
40,state_ae70a44336f8bf0fe9,assistant_delta,48,4,12,22,False,False,False
40,state_5ee791ee04eb8dc360,file_context,112,3,12,30,False,False,False
40,state_d7b30749cad970a552,assistant_delta,48,3,16,22,False,False,False
40,state_44f01d1b05f5c1181a,file_context,100,0,,,False,False,False
40,state_9f39ddbe3b60603afd,assistant_delta,48,3,20,26,False,False,False
40,state_1e59ce6924e9a533f6,test_failure_summary,162,4,20,30,False,False,False
40,state_6d5fc5948c7d69a31b,assistant_delta,48,2,22,26,False,False,False
40,state_9dc36362cc0bc989e6,assistant_delta,48,2,26,30,False,False,False
40,state_ac015f592afe2902ee,edit_diff,39,2,26,30,False,False,False
40,state_3e06742fcf909e16ab,assistant_delta,48,1,30,30,False,False,False
40,state_4528e0c06140e83223,tool_observation,71,1,30,30,False,False,False
40,state_855a18574e403b8d7f,assistant_delta,48,0,,,False,False,False
41,state_b1d9f2fdcb5ddbafdb,system_prefix,17,8,4,30,False,True,True
41,state_bbcf0bc97429a71a0a,task_prefix,21,8,4,30,False,True,True
41,state_7ed86c677cee36ad42,agent_role,12,8,4,30,False,True,True
41,state_a28c044c9618e6bb1a,assistant_delta,48,4,8,20,False,False,False
41,state_e09d1c25f64b68ac25,file_context,6,1,8,8,False,False,False
41,state_b60c59545c9af915f6,assistant_delta,48,4,12,22,False,False,False
41,state_8151f153e398b6ca6d,file_context,114,3,12,30,False,False,False
41,state_2e988047b36e5a24de,assistant_delta,48,3,16,22,False,False,False
41,state_86a8278e6f7bf9621a,file_context,100,0,,,False,False,False
41,state_9fd5312e21d33a4c9f,assistant_delta,48,3,20,26,False,False,False
41,state_92ecb26651cee0c835,test_failure_summary,161,4,20,30,False,False,False
41,state_1f5ecf67f6733b533b,assistant_delta,48,2,22,26,False,False,False
41,state_54ad606a88be3df14a,assistant_delta,48,2,26,30,False,False,False
41,state_7a8f15a549b96dfb71,edit_diff,34,2,26,30,False,False,False
41,state_a8b49bf3e4dea0b8be,assistant_delta,48,1,30,30,False,False,False
41,state_2366cad1269e655ec5,tool_observation,71,1,30,30,False,False,False
41,state_a649df9a100d34a2fa,assistant_delta,48,0,,,False,False,False
42,state_ef4cc40d962174b3c1,system_prefix,17,8,4,30,False,True,True
42,state_76a92579c2f0c28e10,task_prefix,22,8,4,30,False,True,True
42,state_86b495646fe00da245,agent_role,12,8,4,30,False,True,True
42,state_d58cda982addf468ff,assistant_delta,48,4,8,20,False,False,False
42,state_5fa9628689395adcdf,file_context,6,1,8,8,False,False,False
42,state_859b079dd13676b895,assistant_delta,48,4,12,22,False,False,False
42,state_f55555c77a377dfd4c,file_context,94,3,12,30,False,False,False
42,state_3b013e49cffe69ca92,assistant_delta,48,3,16,22,False,False,False
42,state_9d39a9369ea3ae63fe,file_context,100,0,,,False,False,False
42,state_a79454f4e05f9f2ab8,assistant_delta,48,3,20,26,False,False,False
42,state_5ddfd3e3cc84f8fc09,test_failure_summary,126,4,20,30,False,False,False
42,state_2c26eb762da1a01792,assistant_delta,48,2,22,26,False,False,False
42,state_9a191d7310c576f407,assistant_delta,48,2,26,30,False,False,False
42,state_39985edf280f4e71db,edit_diff,27,2,26,30,False,False,False
42,state_4b260d3130f0c5f2ba,assistant_delta,48,1,30,30,False,False,False
42,state_d49723674653503192,tool_observation,71,1,30,30,False,False,False
42,state_e41c09e25ca207c93a,assistant_delta,48,0,,,False,False,False
43,state_e3fcdf1a0fc9235968,system_prefix,17,8,4,30,False,True,True
43,state_ad38818cb4c94fce2a,task_prefix,21,8,4,30,False,True,True
43,state_0a8fb430086b4f4c2b,agent_role,12,8,4,30,False,True,True
43,state_e51f34b09844446274,assistant_delta,48,4,8,20,False,False,False
43,state_8b5f0a061f149c413f,file_context,6,1,8,8,False,False,False
43,state_a239cabdad67724e27,assistant_delta,48,4,12,22,False,False,False
43,state_68c83df8afafc50524,file_context,97,3,12,30,False,False,False
43,state_ef46021b7e0a9a507e,assistant_delta,48,3,16,22,False,False,False
43,state_c8a9b5bb24ec54a495,file_context,100,0,,,False,False,False
43,state_f5f70398ab23ecb13e,assistant_delta,48,3,20,26,False,False,False
43,state_e8edbc1d718bb70db1,test_failure_summary,154,4,20,30,False,False,False
43,state_612ebbebfbdc4d7366,assistant_delta,48,2,22,26,False,False,False
43,state_66110835eef75f6193,assistant_delta,48,2,26,30,False,False,False
43,state_5e284f7bf9bdda2eea,edit_diff,30,2,26,30,False,False,False
43,state_cb9b6db299ea3a3c02,assistant_delta,48,1,30,30,False,False,False
43,state_1ec671fee573140091,tool_observation,71,1,30,30,False,False,False
43,state_67b0544d6a2531430b,assistant_delta,48,0,,,False,False,False
44,state_8d5f5556bd9936e9cd,system_prefix,17,8,4,30,False,True,True
44,state_f3fa8c85af3067bea1,task_prefix,19,8,4,30,False,True,True
44,state_670deb33766ee04ba3,agent_role,12,8,4,30,False,True,True
44,state_86ec51d6d1d71e248e,assistant_delta,48,4,8,20,False,False,False
44,state_6863bf68265bea699d,file_context,6,1,8,8,False,False,False
44,state_da5740ab2a492beb96,assistant_delta,48,4,12,22,False,False,False
